Customer_ID,Join_Date,Tenure_Months,Churn_Flag,Churn_Date,Customer_Segment,Region,Contract_Type,Payment_Method,Monthly_Charges,Usage_Score,Support_Tickets,Satisfaction_Score
CUST23574,2024-03-08,13,No,,Corporate,West,Annual,Credit Card,404.0,22,3,3
CUST23575,2021-04-05,16,No,,Retail,North,Monthly,UPI,539.61,11,3,2
CUST23576,2022-09-24,17,Yes,2024-07-19,Corporate,South,Quarterly,Credit Card,677.0,85,0,5
CUST23577,2021-05-03,18,No,,Retail,East,Quarterly,Credit Card,957.16,66,0,3
CUST23578,2022-01-01,13,No,,Corporate,East,Monthly,Credit Card,870.68,15,1,3
CUST23579,2022-11-22,26,No,,Corporate,West,Monthly,Credit Card,501.18,8,2,5
CUST23580,2021-11-21,45,Yes,2023-03-29,Retail,North,Quarterly,Debit Card,632.96,47,3,4
CUST23581,2022-02-11,40,No,,SME,South,Annual,UPI,699.39,35,0,2
CUST23582,2023-09-23,39,Yes,2026-01-01,SME,East,Annual,Debit Card,749.6,39,2,4
CUST23583,2022-06-03,31,No,,Retail,North,Quarterly,Credit Card,707.26,9,1,5
CUST23584,2023-06-15,40,No,,Retail,South,Monthly,Debit Card,504.47,11,2,2
CUST23585,2021-03-18,17,No,,Retail,South,Monthly,UPI,510.94,97,3,1
CUST23586,2021-08-22,32,No,,Corporate,North,Quarterly,UPI,827.47,11,2,3
CUST23587,2023-04-10,1,No,,SME,East,Quarterly,UPI,885.15,16,3,2
CUST23588,2022-08-09,35,No,,Retail,East,Quarterly,UPI,470.04,59,3,5
CUST23589,2022-04-29,36,Yes,2023-09-20,Retail,West,Monthly,Credit Card,548.68,87,3,2
CUST23590,2021-09-28,19,No,,Corporate,West,Monthly,UPI,567.47,68,2,3
CUST23591,2023-07-28,28,No,,Retail,West,Annual,Credit Card,532.98,32,2,4
CUST23592,2022-04-14,2,No,,SME,East,Monthly,UPI,516.03,81,2,2
CUST23593,2022-09-24,29,Yes,2023-07-29,Retail,West,Monthly,UPI,725.52,83,3,5
CUST23594,2022-07-01,43,Yes,2023-12-15,SME,East,Monthly,UPI,752.99,56,2,4
CUST23595,2022-12-20,29,No,,Retail,North,Annual,UPI,414.6,81,1,3
CUST23596,2023-10-05,43,No,,SME,West,Monthly,UPI,536.65,93,0,5
CUST23597,2021-09-27,19,No,,SME,South,Quarterly,UPI,393.88,9,1,3
CUST23598,2022-08-28,28,No,,Corporate,West,Annual,Credit Card,558.05,93,2,5
CUST23599,2023-08-23,34,No,,SME,South,Monthly,Debit Card,745.45,78,1,3
CUST23600,2022-01-13,31,No,,Retail,East,Monthly,Debit Card,666.35,67,4,3
CUST23601,2021-06-26,37,Yes,2023-05-16,Retail,East,Monthly,Debit Card,614.57,93,1,4
CUST23602,2021-10-01,19,No,,Retail,East,Quarterly,Debit Card,881.54,80,2,3
CUST23603,2022-09-29,32,No,,SME,North,Monthly,Debit Card,690.48,69,2,3
CUST23604,2021-01-27,29,No,,Retail,West,Monthly,Debit Card,603.86,21,1,3
CUST23605,2022-07-30,9,No,,Retail,North,Quarterly,Debit Card,531.48,86,1,1
CUST23606,2021-03-01,7,No,,Retail,West,Annual,Credit Card,552.43,77,3,2
CUST23607,2023-01-01,12,No,,SME,South,Monthly,UPI,594.0,87,3,1
CUST23608,2022-10-23,31,Yes,2024-05-31,SME,South,Monthly,Credit Card,569.69,66,3,5
CUST23609,2021-09-27,18,No,,Retail,East,Monthly,Debit Card,857.52,31,1,4
CUST23610,2024-02-14,28,No,,Retail,South,Monthly,UPI,615.73,92,2,1
CUST23611,2021-09-02,21,Yes,2022-01-28,Corporate,West,Monthly,Credit Card,250.0,75,2,2
CUST23612,2022-10-22,9,No,,SME,East,Quarterly,Credit Card,491.16,79,2,3
CUST23613,2021-03-26,34,Yes,2022-02-10,Retail,East,Quarterly,UPI,813.39,65,1,5
CUST23614,2023-06-26,34,Yes,2025-02-02,Retail,East,Monthly,Debit Card,250.0,46,5,2
CUST23615,2022-06-20,47,No,,Retail,North,Monthly,Debit Card,620.74,98,2,5
CUST23616,2021-03-30,24,No,,Retail,South,Quarterly,UPI,877.05,84,0,4
CUST23617,2022-07-03,16,No,,Retail,West,Quarterly,Debit Card,460.38,83,1,4
CUST23618,2023-05-04,28,Yes,2024-02-27,Corporate,South,Monthly,UPI,250.0,37,0,5
CUST23619,2023-06-14,46,No,,Corporate,North,Annual,Debit Card,286.54,92,5,4
CUST23620,2022-05-22,47,No,,SME,West,Monthly,Credit Card,602.59,62,1,1
CUST23621,2022-02-12,35,No,,SME,South,Monthly,Credit Card,754.16,41,0,3
CUST23622,2022-06-08,6,No,,SME,West,Monthly,UPI,821.59,11,3,3
CUST23623,2022-08-30,38,No,,Corporate,East,Monthly,Credit Card,784.93,8,6,4
CUST23624,2023-09-30,41,No,,Corporate,North,Monthly,Credit Card,676.26,20,2,4
CUST23625,2022-03-24,11,No,,Retail,North,Quarterly,Debit Card,648.41,29,2,2
CUST23626,2022-06-27,4,No,,Retail,North,Quarterly,Credit Card,602.19,10,1,2
CUST23627,2023-08-07,14,Yes,2024-11-05,SME,East,Quarterly,Credit Card,645.43,53,4,4
CUST23628,2021-12-16,13,No,,Corporate,West,Quarterly,Credit Card,588.42,60,1,1
CUST23629,2023-05-02,15,No,,Retail,East,Annual,Credit Card,658.76,18,4,5
CUST23630,2021-11-24,8,Yes,2023-12-17,SME,North,Monthly,Credit Card,580.33,58,1,2
CUST23631,2023-11-25,43,Yes,2024-11-21,Retail,West,Monthly,UPI,546.81,85,2,2
CUST23632,2022-09-15,24,No,,Retail,West,Annual,Credit Card,843.58,41,5,3
CUST23633,2022-05-03,11,No,,Corporate,West,Monthly,Debit Card,595.6,34,2,3
CUST23634,2022-05-02,35,No,,SME,North,Annual,UPI,582.16,9,1,3
CUST23635,2021-05-25,25,No,,SME,South,Quarterly,Debit Card,518.38,41,0,5
CUST23636,2023-01-26,23,No,,Retail,East,Quarterly,Debit Card,613.26,27,0,5
CUST23637,2021-05-26,47,No,,Retail,West,Monthly,Credit Card,690.22,74,3,4
CUST23638,2023-10-18,45,No,,Retail,South,Annual,UPI,431.12,7,3,4
CUST23639,2023-04-08,7,No,,Corporate,West,Monthly,Credit Card,434.77,42,2,3
CUST23640,2022-09-19,5,No,,SME,West,Monthly,Debit Card,735.94,12,1,2
CUST23641,2022-06-18,32,No,,Retail,East,Monthly,Debit Card,640.82,95,3,1
CUST23642,2022-09-22,28,Yes,2024-01-09,Retail,South,Monthly,Credit Card,581.82,27,2,2
CUST23643,2023-05-31,44,No,,Corporate,North,Monthly,Debit Card,694.53,41,2,5
CUST23644,2024-01-24,3,No,,SME,West,Monthly,Debit Card,389.66,44,2,4
CUST23645,2022-02-19,30,Yes,2023-02-20,Retail,South,Monthly,Credit Card,669.84,14,1,5
CUST23646,2021-09-14,44,No,,Retail,East,Quarterly,UPI,616.71,99,3,5
CUST23647,2021-03-28,5,No,,Retail,West,Monthly,Debit Card,857.0,52,5,4
CUST23648,2023-06-24,33,No,,Retail,South,Quarterly,UPI,653.96,31,1,5
CUST23649,2022-07-24,20,Yes,2024-05-28,Retail,East,Quarterly,Credit Card,567.23,27,1,2
CUST23650,2023-01-12,30,No,,Retail,North,Quarterly,Credit Card,770.95,71,0,2
CUST23651,2021-04-18,44,No,,Retail,North,Quarterly,Credit Card,655.96,59,2,3
CUST23652,2023-11-09,22,No,,Corporate,South,Quarterly,Debit Card,630.05,30,3,1
CUST23653,2021-06-09,22,No,,Retail,North,Quarterly,Credit Card,357.65,80,1,3
CUST23654,2021-04-10,38,No,,Corporate,West,Annual,Debit Card,795.2,88,2,3
CUST23655,2021-09-22,29,No,,Retail,South,Monthly,Credit Card,250.0,22,2,5
CUST23656,2023-01-20,21,No,,SME,South,Quarterly,Debit Card,716.54,90,2,4
CUST23657,2023-12-09,18,No,,SME,North,Monthly,UPI,926.57,26,2,1
CUST23658,2022-11-08,11,Yes,2024-08-10,Corporate,North,Quarterly,Debit Card,709.58,48,3,3
CUST23659,2023-03-10,10,No,,Corporate,East,Annual,Debit Card,351.93,32,4,1
CUST23660,2023-12-19,35,Yes,2026-04-23,Retail,East,Monthly,Debit Card,447.27,81,1,4
CUST23661,2021-07-02,26,No,,SME,East,Monthly,Credit Card,1103.59,23,0,3
CUST23662,2022-10-21,44,Yes,2025-01-27,Retail,South,Monthly,Debit Card,960.33,95,2,4
CUST23663,2022-08-31,46,No,,SME,North,Monthly,UPI,362.63,9,0,3
CUST23664,2022-10-05,4,No,,Retail,North,Quarterly,Debit Card,524.61,6,1,1
CUST23665,2021-12-13,10,No,,Retail,North,Monthly,Credit Card,392.41,16,0,1
CUST23666,2023-03-23,39,Yes,2024-04-20,SME,North,Annual,UPI,625.31,18,1,3
CUST23667,2023-03-12,16,No,,SME,East,Quarterly,UPI,977.04,31,1,5
CUST23668,2024-03-06,41,Yes,2024-10-25,Retail,South,Quarterly,Debit Card,1124.88,85,2,1
CUST23669,2023-11-20,30,No,,Corporate,West,Monthly,Debit Card,441.17,70,3,4
CUST23670,2021-05-26,3,No,,SME,South,Monthly,Debit Card,689.06,67,0,3
CUST23671,2022-05-18,34,Yes,2023-12-15,SME,North,Monthly,Debit Card,525.38,88,1,3
CUST23672,2023-03-10,25,No,,Retail,South,Monthly,Credit Card,431.61,99,2,5
CUST23673,2023-08-26,38,Yes,2024-06-10,SME,North,Monthly,UPI,755.07,13,2,3
CUST23674,2022-04-16,42,Yes,2022-12-10,SME,West,Monthly,Debit Card,250.0,29,0,5
CUST23675,2022-11-21,36,No,,SME,West,Quarterly,Debit Card,892.17,95,0,3
CUST23676,2021-01-01,4,No,,Retail,South,Monthly,Debit Card,500.4,41,1,2
CUST23677,2021-04-20,42,Yes,2022-08-31,SME,North,Annual,Debit Card,544.34,53,3,2
CUST23678,2023-06-13,10,No,,Corporate,West,Monthly,UPI,714.94,20,0,1
CUST23679,2023-12-24,13,No,,Retail,East,Quarterly,Credit Card,561.86,11,4,3
CUST23680,2023-01-26,6,No,,SME,North,Quarterly,UPI,711.75,28,3,1
CUST23681,2021-02-22,7,No,,Retail,South,Monthly,UPI,404.46,26,1,5
CUST23682,2021-09-19,28,Yes,2022-09-21,Retail,North,Monthly,UPI,382.69,8,1,3
CUST23683,2023-06-05,37,No,,SME,East,Quarterly,Credit Card,632.38,80,0,1
CUST23684,2021-08-22,15,No,,Retail,South,Monthly,UPI,961.67,92,1,5
CUST23685,2021-03-14,30,No,,Retail,East,Quarterly,UPI,983.5,92,1,5
CUST23686,2023-08-09,40,No,,Corporate,East,Quarterly,Credit Card,358.28,97,3,3
CUST23687,2022-04-29,10,No,,Corporate,South,Annual,Debit Card,596.01,25,1,1
CUST23688,2023-10-27,12,Yes,2024-09-23,SME,South,Monthly,Credit Card,538.45,23,4,5
CUST23689,2023-05-27,17,Yes,2023-10-06,Retail,West,Monthly,Debit Card,450.41,98,1,3
CUST23690,2023-05-09,30,No,,SME,South,Quarterly,Credit Card,465.21,62,3,2
CUST23691,2021-05-17,1,No,,Retail,West,Monthly,Debit Card,655.34,25,2,5
CUST23692,2023-02-18,36,No,,SME,West,Monthly,UPI,624.29,36,1,3
CUST23693,2022-09-20,40,No,,Retail,East,Quarterly,Credit Card,802.81,59,4,5
CUST23694,2022-07-09,24,Yes,2022-10-19,Retail,South,Quarterly,UPI,542.64,57,0,4
CUST23695,2023-01-13,38,No,,SME,North,Monthly,UPI,669.55,23,2,1
CUST23696,2022-07-24,21,No,,SME,North,Monthly,UPI,479.06,82,2,3
CUST23697,2022-02-14,42,No,,SME,West,Annual,Credit Card,399.74,16,3,4
CUST23698,2023-11-26,32,No,,Retail,West,Quarterly,Debit Card,613.68,17,2,1
CUST23699,2021-08-18,18,No,,Retail,North,Quarterly,Credit Card,250.0,9,1,2
CUST23700,2021-09-19,13,Yes,2022-01-04,SME,West,Quarterly,UPI,316.1,26,5,4
CUST23701,2024-02-29,37,No,,Corporate,West,Quarterly,Debit Card,377.09,85,1,4
CUST23702,2023-06-11,44,Yes,2024-01-08,Retail,North,Quarterly,Debit Card,580.25,41,1,2
CUST23703,2022-03-24,21,No,,Retail,South,Quarterly,UPI,797.58,49,2,4
CUST23704,2021-07-05,18,Yes,2022-12-18,Corporate,West,Annual,UPI,331.65,47,3,5
CUST23705,2021-12-18,40,Yes,2024-02-01,SME,North,Monthly,Credit Card,516.78,28,1,5
CUST23706,2024-03-20,46,Yes,2025-07-06,SME,East,Quarterly,UPI,518.26,79,1,4
CUST23707,2022-01-19,47,Yes,2023-09-03,Retail,West,Annual,Credit Card,615.56,83,2,4
CUST23708,2023-11-26,26,No,,Retail,East,Monthly,Credit Card,250.0,43,2,5
CUST23709,2021-11-22,5,No,,SME,West,Monthly,Credit Card,452.69,15,2,2
CUST23710,2022-04-10,5,Yes,2022-08-05,Corporate,West,Monthly,Credit Card,665.95,32,2,1
CUST23711,2022-04-11,31,No,,Retail,West,Monthly,UPI,776.48,65,2,1
CUST23712,2024-01-24,28,No,,Retail,East,Monthly,UPI,250.0,52,1,3
CUST23713,2024-03-03,13,No,,Corporate,South,Quarterly,Debit Card,325.59,37,2,2
CUST23714,2021-06-11,11,No,,Retail,East,Quarterly,Debit Card,704.06,84,3,3
CUST23715,2022-07-10,1,No,,SME,West,Quarterly,UPI,586.95,18,2,4
CUST23716,2021-10-27,24,Yes,2022-05-07,SME,North,Monthly,Credit Card,1013.41,58,4,3
CUST23717,2021-12-22,13,Yes,2022-10-19,Retail,East,Quarterly,Credit Card,250.0,58,1,2
CUST23718,2022-07-18,18,No,,Corporate,South,Monthly,UPI,1008.64,81,1,4
CUST23719,2023-03-04,24,No,,Retail,North,Quarterly,Debit Card,491.26,45,3,4
CUST23720,2023-10-20,29,Yes,2024-07-10,Retail,East,Monthly,Debit Card,701.29,68,3,5
CUST23721,2022-08-09,28,No,,Retail,North,Monthly,Debit Card,469.05,31,2,2
CUST23722,2023-01-20,38,No,,SME,South,Monthly,UPI,480.74,47,0,4
CUST23723,2024-04-05,45,No,,SME,South,Quarterly,Debit Card,499.2,16,3,2
CUST23724,2021-05-20,22,No,,Retail,South,Monthly,Debit Card,920.73,5,4,3
CUST23725,2024-03-08,20,No,,Retail,South,Annual,Credit Card,687.85,77,3,1
CUST23726,2021-08-23,11,Yes,2021-11-28,Retail,North,Annual,UPI,503.27,67,2,2
CUST23727,2023-10-24,20,No,,SME,East,Monthly,Credit Card,912.97,86,2,1
CUST23728,2021-09-13,41,No,,SME,North,Monthly,UPI,700.23,83,2,4
CUST23729,2022-01-06,13,No,,Corporate,South,Annual,Debit Card,976.76,6,2,2
CUST23730,2021-10-05,47,No,,Retail,East,Monthly,Credit Card,481.7,33,6,3
CUST23731,2022-05-31,24,No,,SME,North,Annual,UPI,1014.85,36,2,2
CUST23732,2023-06-23,43,No,,Retail,West,Quarterly,Credit Card,919.85,65,4,1
CUST23733,2021-09-27,24,No,,SME,West,Annual,Debit Card,651.98,63,3,4
CUST23734,2022-04-21,17,Yes,2023-02-03,SME,West,Monthly,UPI,342.87,37,1,4
CUST23735,2023-07-17,5,No,,Retail,East,Annual,UPI,897.68,42,0,5
CUST23736,2021-03-05,30,No,,SME,East,Annual,UPI,809.47,36,1,2
CUST23737,2022-04-05,14,No,,Corporate,North,Monthly,Debit Card,687.56,77,3,2
CUST23738,2023-11-06,15,No,,Retail,South,Monthly,UPI,845.34,44,4,2
CUST23739,2022-07-18,9,No,,SME,West,Quarterly,UPI,901.75,31,1,5
CUST23740,2023-11-09,14,No,,Corporate,South,Monthly,Debit Card,646.74,84,4,1
CUST23741,2023-06-27,10,No,,SME,East,Annual,Credit Card,605.35,5,1,1
CUST23742,2021-04-03,22,Yes,2022-08-27,Retail,South,Quarterly,Credit Card,1009.46,91,5,1
CUST23743,2023-02-12,31,Yes,2023-05-14,SME,North,Annual,Credit Card,633.0,24,3,1
CUST23744,2023-03-21,13,No,,Retail,West,Quarterly,UPI,609.98,98,6,5
CUST23745,2023-11-07,17,No,,SME,North,Quarterly,UPI,569.46,10,1,4
CUST23746,2023-04-20,1,No,,Retail,South,Annual,Debit Card,442.99,48,2,1
CUST23747,2022-05-03,14,No,,Corporate,South,Monthly,Debit Card,776.72,68,3,3
CUST23748,2024-01-23,44,No,,Corporate,South,Monthly,Credit Card,789.39,60,1,4
CUST23749,2023-10-31,39,No,,Retail,East,Monthly,Credit Card,876.5,63,1,2
CUST23750,2023-01-19,35,No,,SME,West,Monthly,Debit Card,666.01,7,3,4
CUST23751,2022-06-12,1,No,,Retail,West,Monthly,UPI,618.65,16,5,4
CUST23752,2024-03-13,27,No,,SME,West,Monthly,Credit Card,649.09,25,3,5
CUST23753,2022-07-08,45,No,,Retail,West,Annual,UPI,811.5,35,2,5
CUST23754,2022-05-30,22,No,,SME,East,Annual,Credit Card,875.61,73,2,1
CUST23755,2022-01-12,34,No,,Retail,West,Quarterly,Debit Card,376.22,66,1,5
CUST23756,2022-04-29,9,Yes,2023-04-28,Retail,North,Quarterly,Credit Card,531.36,89,1,1
CUST23757,2022-03-28,36,No,,Corporate,North,Annual,Credit Card,578.51,80,1,5
CUST23758,2023-02-26,32,No,,SME,East,Monthly,Debit Card,705.17,46,1,5
CUST23759,2024-01-04,38,No,,Retail,West,Quarterly,UPI,862.29,35,2,4
CUST23760,2023-11-30,20,No,,Retail,West,Annual,UPI,250.0,56,0,3
CUST23761,2021-10-29,27,Yes,2021-12-28,Retail,North,Quarterly,UPI,531.6,58,2,5
CUST23762,2023-12-22,3,No,,Retail,East,Quarterly,Debit Card,589.53,29,1,3
CUST23763,2023-09-26,11,No,,Retail,East,Annual,UPI,955.28,72,0,5
CUST23764,2021-01-18,24,No,,Retail,East,Monthly,Debit Card,250.0,96,1,2
CUST23765,2022-02-02,29,No,,Retail,West,Quarterly,Debit Card,423.21,35,1,5
CUST23766,2023-10-04,5,No,,SME,East,Quarterly,Credit Card,332.29,48,0,3
CUST23767,2022-08-17,33,No,,Retail,North,Quarterly,Debit Card,728.15,43,0,2
CUST23768,2021-07-08,8,No,,SME,North,Quarterly,UPI,827.2,11,1,5
CUST23769,2021-04-14,19,Yes,2021-09-19,SME,West,Annual,UPI,724.58,30,1,2
CUST23770,2021-02-02,4,No,,Retail,South,Monthly,Credit Card,541.05,29,2,5
CUST23771,2023-01-19,41,No,,Retail,East,Monthly,UPI,733.06,31,1,5
CUST23772,2022-01-09,35,No,,SME,East,Monthly,Debit Card,764.66,21,6,3
CUST23773,2023-11-02,30,No,,Retail,West,Quarterly,Credit Card,609.12,61,3,4
CUST23774,2023-01-11,5,No,,Retail,South,Monthly,Debit Card,836.82,13,2,1
CUST23775,2023-06-09,40,No,,SME,South,Annual,UPI,507.05,24,2,1
CUST23776,2022-04-01,38,No,,Corporate,South,Monthly,Debit Card,902.43,25,2,2
CUST23777,2021-09-06,3,No,,SME,South,Quarterly,Debit Card,559.18,45,0,2
CUST23778,2022-03-24,16,No,,Retail,East,Quarterly,Debit Card,466.31,65,2,2
CUST23779,2023-10-15,8,No,,Corporate,West,Quarterly,Credit Card,687.08,44,2,5
CUST23780,2023-09-07,45,Yes,2024-08-19,Retail,North,Quarterly,Credit Card,355.15,50,1,5
CUST23781,2023-10-25,5,No,,Retail,North,Annual,UPI,600.85,13,2,1
CUST23782,2021-06-22,38,No,,Retail,North,Monthly,UPI,655.73,81,3,5
CUST23783,2022-01-06,35,No,,Corporate,South,Annual,UPI,732.99,67,2,3
CUST23784,2023-03-02,8,No,,Retail,East,Monthly,Credit Card,805.14,72,1,5
CUST23785,2023-01-19,36,No,,Retail,North,Quarterly,Credit Card,362.67,94,0,1
CUST23786,2023-02-26,25,No,,Corporate,East,Annual,Credit Card,566.08,28,2,4
CUST23787,2023-04-20,8,No,,SME,East,Monthly,Credit Card,404.73,6,2,3
CUST23788,2022-02-04,21,No,,Retail,West,Quarterly,Credit Card,972.0,35,0,1
CUST23789,2023-12-18,46,No,,SME,North,Monthly,UPI,690.89,6,2,5
CUST23790,2022-07-02,9,No,,Corporate,West,Monthly,UPI,354.05,28,3,4
CUST23791,2022-02-12,32,Yes,2024-04-20,Corporate,East,Monthly,Credit Card,380.32,75,3,1
CUST23792,2022-10-03,44,No,,SME,West,Quarterly,Credit Card,733.66,27,0,3
CUST23793,2021-03-05,13,No,,Corporate,South,Quarterly,Credit Card,788.01,51,2,5
CUST23794,2022-07-28,23,Yes,2023-02-03,Corporate,East,Quarterly,Credit Card,473.14,88,1,2
CUST23795,2022-02-24,8,No,,SME,South,Monthly,Debit Card,617.95,41,1,4
CUST23796,2021-05-26,35,Yes,2023-10-30,SME,East,Annual,Debit Card,723.56,77,1,2
CUST23797,2021-01-17,28,No,,Retail,North,Quarterly,Debit Card,606.17,62,3,2
CUST23798,2021-04-08,15,Yes,2022-09-20,SME,South,Monthly,Credit Card,469.61,37,5,3
CUST23799,2022-03-28,29,No,,SME,West,Monthly,UPI,459.45,66,1,2
CUST23800,2023-09-02,4,Yes,2025-08-13,Corporate,West,Quarterly,Debit Card,409.07,26,2,5
CUST23801,2023-06-17,34,No,,Retail,East,Annual,Credit Card,640.1,39,1,4
CUST23802,2023-10-13,37,No,,Corporate,East,Annual,Debit Card,819.84,71,1,5
CUST23803,2022-04-24,24,Yes,2022-12-02,Corporate,North,Quarterly,Credit Card,805.37,67,2,5
CUST23804,2021-07-20,21,No,,Retail,North,Quarterly,Credit Card,504.73,29,2,4
CUST23805,2021-06-28,2,Yes,2021-12-18,Corporate,South,Monthly,UPI,817.32,84,0,4
CUST23806,2022-05-23,7,Yes,2023-08-16,SME,West,Quarterly,UPI,1026.08,76,2,4
CUST23807,2022-03-29,11,Yes,2023-11-12,Retail,East,Monthly,Credit Card,638.61,22,0,5
CUST23808,2021-09-27,12,Yes,2022-06-25,SME,West,Quarterly,Debit Card,313.16,61,0,2
CUST23809,2022-05-01,4,No,,SME,East,Quarterly,Credit Card,640.31,93,1,5
CUST23810,2022-08-01,35,No,,Retail,West,Annual,UPI,633.09,42,0,3
CUST23811,2021-12-04,40,No,,SME,East,Monthly,Debit Card,495.3,57,1,3
CUST23812,2023-05-11,26,No,,Retail,North,Monthly,Debit Card,677.96,57,3,5
CUST23813,2023-01-27,18,No,,Retail,South,Annual,Credit Card,922.55,38,5,4
CUST23814,2023-01-27,37,No,,Corporate,North,Annual,Credit Card,877.36,25,1,2
CUST23815,2022-08-07,16,Yes,2022-10-10,Retail,South,Monthly,Credit Card,454.53,40,2,5
CUST23816,2023-12-09,12,Yes,2024-03-19,SME,North,Monthly,UPI,591.14,21,1,2
CUST23817,2021-12-12,41,No,,Retail,South,Monthly,UPI,631.92,50,2,5
CUST23818,2022-12-03,40,Yes,2024-11-18,Corporate,West,Quarterly,Debit Card,603.97,13,0,2
CUST23819,2021-10-20,37,No,,SME,West,Quarterly,Credit Card,714.73,58,6,4
CUST23820,2024-03-19,19,Yes,2025-04-07,Retail,West,Quarterly,Credit Card,1153.85,77,2,4
CUST23821,2023-03-07,15,No,,Corporate,East,Quarterly,Credit Card,316.98,31,1,4
CUST23822,2023-10-19,22,No,,Retail,North,Monthly,Credit Card,1060.53,30,1,1
CUST23823,2021-03-18,20,No,,Corporate,East,Monthly,UPI,570.5,22,2,4
CUST23824,2024-02-08,43,Yes,2025-03-14,Retail,East,Annual,UPI,561.58,49,3,2
CUST23825,2023-03-28,13,Yes,2023-09-03,Retail,North,Annual,Credit Card,711.59,51,0,1
CUST23826,2023-06-15,23,No,,Retail,North,Quarterly,Credit Card,773.41,46,1,2
CUST23827,2022-10-13,31,No,,SME,South,Monthly,Debit Card,568.56,85,0,4
CUST23828,2022-07-01,26,No,,Retail,East,Quarterly,Credit Card,1002.01,82,1,2
CUST23829,2022-01-29,45,Yes,2023-05-01,SME,North,Monthly,Debit Card,698.26,85,4,4
CUST23830,2021-11-21,32,Yes,2023-03-02,SME,West,Monthly,Credit Card,500.82,36,1,3
CUST23831,2021-05-31,21,No,,Retail,North,Monthly,Credit Card,743.65,23,2,5
CUST23832,2023-05-29,17,No,,Retail,West,Monthly,UPI,953.86,80,1,1
CUST23833,2023-11-22,29,Yes,2024-03-12,SME,West,Quarterly,UPI,651.9,29,5,4
CUST23834,2021-09-29,29,Yes,2023-06-06,Retail,North,Monthly,Debit Card,785.75,23,1,4
CUST23835,2023-04-16,22,Yes,2025-02-23,SME,West,Annual,Debit Card,832.08,84,0,4
CUST23836,2022-01-03,19,No,,Retail,West,Monthly,Debit Card,623.56,35,1,4
CUST23837,2022-08-13,14,No,,Retail,East,Quarterly,Credit Card,626.02,42,3,2
CUST23838,2022-08-11,39,No,,Retail,North,Monthly,UPI,602.16,91,2,1
CUST23839,2022-07-26,23,Yes,2023-07-22,SME,North,Quarterly,UPI,671.12,68,2,4
CUST23840,2021-03-21,41,No,,SME,West,Quarterly,Debit Card,743.89,24,2,5
CUST23841,2024-04-10,2,Yes,2025-05-03,SME,South,Quarterly,UPI,647.14,39,0,1
CUST23842,2021-09-15,32,No,,SME,West,Quarterly,Debit Card,898.52,39,2,5
CUST23843,2021-10-06,38,No,,SME,South,Monthly,Debit Card,726.57,59,1,3
CUST23844,2022-05-19,33,Yes,2022-12-20,Corporate,West,Annual,Credit Card,647.54,62,1,5
CUST23845,2022-07-12,7,No,,Retail,West,Quarterly,Debit Card,601.66,56,2,5
CUST23846,2022-05-06,34,No,,SME,East,Quarterly,Debit Card,400.84,29,0,5
CUST23847,2022-07-20,4,No,,Retail,West,Monthly,Credit Card,818.75,95,2,2
CUST23848,2022-06-05,23,Yes,2023-04-08,SME,East,Quarterly,UPI,570.45,54,0,2
CUST23849,2021-11-22,20,No,,Corporate,North,Annual,Debit Card,593.62,74,1,5
CUST23850,2024-04-10,22,No,,Retail,West,Monthly,Debit Card,513.37,8,1,4
CUST23851,2021-03-25,46,No,,SME,North,Monthly,Debit Card,618.22,88,4,5
CUST23852,2023-04-21,29,Yes,2024-11-23,Retail,West,Monthly,UPI,287.75,13,1,4
CUST23853,2021-11-16,43,No,,SME,East,Quarterly,Credit Card,654.72,69,3,5
CUST23854,2021-10-31,41,Yes,2023-04-30,SME,West,Monthly,Credit Card,979.36,89,1,2
CUST23855,2022-11-21,37,Yes,2023-03-16,SME,East,Annual,Credit Card,412.45,28,1,2
CUST23856,2024-02-12,3,Yes,2025-12-16,Retail,South,Monthly,Credit Card,810.14,7,2,4
CUST23857,2022-02-11,22,No,,Retail,North,Annual,Debit Card,826.94,22,0,1
CUST23858,2023-11-16,20,No,,SME,North,Monthly,Credit Card,250.0,88,0,3
CUST23859,2022-11-15,25,No,,Retail,West,Monthly,Debit Card,746.22,61,0,3
CUST23860,2021-08-21,34,Yes,2023-10-04,Retail,West,Annual,UPI,758.46,59,1,5
CUST23861,2023-10-19,42,No,,Retail,West,Quarterly,Debit Card,486.85,38,1,3
CUST23862,2022-07-03,29,Yes,2024-07-23,Retail,South,Annual,UPI,389.27,57,1,4
CUST23863,2023-11-03,10,No,,Retail,North,Monthly,UPI,652.5,61,1,5
CUST23864,2022-05-11,39,No,,Corporate,South,Annual,Credit Card,940.19,68,1,1
CUST23865,2022-09-10,47,No,,SME,South,Annual,Credit Card,962.38,50,3,3
CUST23866,2023-04-28,37,No,,Retail,East,Annual,UPI,868.92,54,1,5
CUST23867,2023-10-03,40,No,,Corporate,East,Monthly,Debit Card,1043.17,27,3,1
CUST23868,2022-01-19,20,No,,Retail,West,Monthly,Credit Card,629.94,35,2,3
CUST23869,2023-10-14,38,Yes,2024-06-21,SME,East,Monthly,Debit Card,625.51,60,4,1
CUST23870,2022-10-04,23,No,,Retail,East,Annual,Debit Card,898.0,17,1,2
CUST23871,2021-11-12,11,No,,Retail,South,Monthly,Debit Card,250.0,63,0,2
