Customer_ID,Customer_Segment,Region
CUST23740,Corporate,South
CUST23741,SME,East
CUST23742,Retail,South
CUST23743,SME,North
CUST23744,Retail,West
CUST23745,SME,North
CUST23746,Retail,South
CUST23747,Corporate,South
CUST23748,Corporate,South
CUST23749,Retail,East
CUST23750,SME,West
CUST23751,Retail,West
CUST23752,SME,West
CUST23753,Retail,West
CUST23754,SME,East
CUST23755,Retail,West
CUST23756,Retail,North
CUST23757,Corporate,North
CUST23758,SME,East
CUST23759,Retail,West
CUST23760,Retail,West
CUST23761,Retail,North
CUST23762,Retail,East
CUST23763,Retail,East
CUST23764,Retail,East
CUST23765,Retail,West
CUST23766,SME,East
CUST23767,Retail,North
CUST23768,SME,North
CUST23769,SME,West
CUST23770,Retail,South
CUST23771,Retail,East
CUST23772,SME,East
CUST23773,Retail,West
CUST23774,Retail,South
CUST23775,SME,South
CUST23776,Corporate,South
CUST23777,SME,South
CUST23778,Retail,East
CUST23779,Corporate,West
CUST23780,Retail,North
CUST23781,Retail,North
CUST23782,Retail,North
CUST23783,Corporate,South
CUST23784,Retail,East
CUST23785,Retail,North
CUST23786,Corporate,East
CUST23787,SME,East
CUST23788,Retail,West
CUST23789,SME,North
CUST23790,Corporate,West
CUST23791,Corporate,East
CUST23792,SME,West
CUST23793,Corporate,South
CUST23794,Corporate,East
CUST23795,SME,South
CUST23796,SME,East
CUST23797,Retail,North
CUST23798,SME,South
CUST23799,SME,West
CUST23800,Corporate,West
CUST23801,Retail,East
CUST23802,Corporate,East
CUST23803,Corporate,North
CUST23804,Retail,North
CUST23805,Corporate,South
CUST23806,SME,West
CUST23807,Retail,East
CUST23808,SME,West
CUST23809,SME,East
CUST23810,Retail,West
CUST23811,SME,East
CUST23812,Retail,North
CUST23813,Retail,South
CUST23814,Corporate,North
CUST23815,Retail,South
CUST23816,SME,North
CUST23817,Retail,South
CUST23818,Corporate,West
CUST23819,SME,West
CUST23820,Retail,West
CUST23821,Corporate,East
CUST23822,Retail,North
CUST23823,Corporate,East
CUST23824,Retail,East
CUST23825,Retail,North
CUST23826,Retail,North
CUST23827,SME,South
CUST23828,Retail,East
CUST23829,SME,North
CUST23830,SME,West
CUST23831,Retail,North
CUST23832,Retail,West
CUST23833,SME,West
CUST23834,Retail,North
CUST23835,SME,West
CUST23836,Retail,West
CUST23837,Retail,East
CUST23838,Retail,North
CUST23839,SME,North
CUST23840,SME,West
CUST23841,SME,South
CUST23842,SME,West
CUST23843,SME,South
CUST23844,Corporate,West
CUST23845,Retail,West
CUST23846,SME,East
CUST23847,Retail,West
CUST23848,SME,East
CUST23849,Corporate,North
CUST23850,Retail,West
CUST23851,SME,North
CUST23852,Retail,West
CUST23853,SME,East
CUST23854,SME,West
CUST23855,SME,East
CUST23856,Retail,South
CUST23857,Retail,North
CUST23858,SME,North
CUST23859,Retail,West
CUST23860,Retail,West
CUST23861,Retail,West
CUST23862,Retail,South
CUST23863,Retail,North
CUST23864,Corporate,South
CUST23865,SME,South
CUST23866,Retail,East
CUST23867,Corporate,East
CUST23868,Retail,West
CUST23869,SME,East
CUST23870,Retail,East
CUST23871,Retail,South
CUST23872,Retail,East
CUST23873,Retail,North
CUST23874,SME,East
CUST23875,SME,North
CUST23876,Retail,West
CUST23877,Retail,West
CUST23878,SME,North
CUST23879,Retail,South
CUST23880,SME,South
CUST23881,Retail,East
CUST23882,SME,East
CUST23883,Retail,North
CUST23884,Retail,East
CUST23885,SME,North
CUST23886,SME,South
CUST23887,SME,North
CUST23888,Corporate,East
CUST23889,Retail,West
CUST23890,Corporate,North
CUST23891,Retail,South
CUST23892,Corporate,North
CUST23893,SME,East
CUST23894,SME,South
CUST23895,Corporate,South
CUST23896,SME,East
CUST23897,SME,East
CUST23898,Retail,East
CUST23899,SME,East
CUST23900,Retail,North
CUST23901,Retail,South
CUST23902,Retail,North
CUST23903,SME,North
CUST23904,Retail,East
CUST23905,Corporate,East
CUST23906,Retail,North
CUST23907,SME,North
CUST23908,Retail,East
CUST23909,SME,West
CUST23910,Retail,West
CUST23911,Retail,South
CUST23912,Retail,North
CUST23913,Retail,South
CUST23914,Retail,South
CUST23915,Retail,South
CUST23916,SME,West
CUST23917,Retail,North
CUST23918,Corporate,South
CUST23919,Corporate,East
CUST23920,Retail,North
CUST23921,Retail,West
CUST23922,Retail,South
CUST23923,Retail,North
CUST23924,Corporate,West
CUST23925,SME,West
CUST23926,Corporate,East
CUST23927,Retail,North
CUST23928,SME,East
CUST23929,Retail,North
CUST23930,SME,North
CUST23931,SME,North
CUST23932,Retail,East
CUST23933,Retail,North
CUST23934,Retail,South
CUST23935,Retail,North
CUST23936,SME,North
CUST23937,SME,North
CUST23938,Retail,East
CUST23939,Corporate,South
CUST23940,SME,South
CUST23941,Corporate,North
CUST23942,SME,South
CUST23943,SME,South
CUST23944,Corporate,North
CUST23945,Corporate,South
CUST23946,Retail,West
CUST23947,SME,East
CUST23948,Retail,South
CUST23949,Retail,North
CUST23950,Retail,North
CUST23951,Retail,South
CUST23952,Corporate,North
CUST23953,Retail,East
CUST23954,Corporate,South
CUST23955,Corporate,East
CUST23956,SME,West
CUST23957,SME,West
CUST23958,Retail,South
CUST23959,Retail,South
CUST23960,SME,North
CUST23961,Retail,North
CUST23962,Corporate,North
CUST23963,Corporate,North
CUST23964,Corporate,South
CUST23965,SME,East
CUST23966,Retail,East
CUST23967,SME,East
CUST23968,Retail,East
CUST23969,SME,North
CUST23970,Retail,North
CUST23971,Corporate,North
CUST23972,Retail,South
CUST23973,SME,West
CUST23974,Retail,South
CUST23975,Corporate,East
CUST23976,SME,North
CUST23977,SME,East
CUST23978,SME,North
CUST23979,Retail,North
CUST23980,Retail,North
CUST23981,SME,North
CUST23982,Retail,South
CUST23983,Retail,East
CUST23984,Retail,South
CUST23985,Retail,North
CUST23986,Retail,West
CUST23987,SME,South
CUST23988,Retail,North
CUST23989,Corporate,East
CUST23990,Retail,North
CUST23991,Retail,East
CUST23992,Retail,East
CUST23993,Retail,East
CUST23994,Corporate,West
CUST23995,SME,South
CUST23996,Corporate,East
CUST23997,Corporate,East
CUST23998,SME,North
CUST23999,Retail,South
CUST24000,Retail,South
CUST24001,SME,North
CUST24002,SME,West
CUST24003,SME,South
CUST24004,SME,West
CUST24005,Corporate,East
CUST24006,Retail,North
CUST24007,SME,North
CUST24008,Retail,North
CUST24009,Retail,East
CUST24010,Retail,North
CUST24011,Corporate,West
CUST24012,Retail,East
CUST24013,Retail,West
CUST24014,Retail,East
CUST24015,SME,West
CUST24016,Retail,North
CUST24017,Retail,South
CUST24018,SME,North
CUST24019,Retail,West
CUST24020,Corporate,West
CUST24021,Corporate,West
CUST24022,Retail,North
CUST24023,Retail,South
CUST24024,SME,South
CUST24025,Corporate,East
CUST24026,SME,South
CUST24027,SME,South
CUST24028,Retail,South
CUST24029,Retail,North
CUST24030,Corporate,East
CUST24031,Retail,South
CUST24032,Retail,East
CUST24033,Retail,East
CUST24034,Retail,West
CUST24035,Retail,West
CUST24036,Corporate,East
CUST24037,Retail,North
CUST24038,SME,North
CUST24039,Retail,East
CUST24040,Retail,West
CUST24041,Retail,North
CUST24042,SME,East
CUST24043,Corporate,South
CUST24044,SME,South
CUST24045,Corporate,South
CUST24046,Corporate,North
CUST24047,Retail,East
CUST24048,SME,West
CUST24049,SME,North
CUST24050,Corporate,East
CUST24051,SME,West
CUST24052,Corporate,East
CUST24053,Retail,North
CUST24054,SME,South
CUST24055,Retail,North
CUST24056,Retail,North
CUST24057,Retail,North
CUST24058,Corporate,South
CUST24059,Retail,North
CUST24060,Corporate,South
CUST24061,SME,South
CUST24062,SME,West
CUST24063,Retail,South
CUST24064,Retail,South
CUST24065,SME,South
CUST24066,Retail,South
CUST24067,Retail,North
CUST24068,Retail,South
CUST24069,Retail,South
CUST24070,Corporate,West
CUST24071,SME,West
CUST24072,Retail,North
CUST24073,SME,East
CUST24074,SME,South
CUST24075,SME,East
CUST24076,Retail,South
CUST24077,Retail,West
CUST24078,SME,North
CUST24079,SME,North
CUST24080,SME,East
CUST24081,Retail,West
CUST24082,SME,South
CUST24083,SME,North
CUST24084,Retail,West
CUST24085,Corporate,West
CUST24086,Retail,North
CUST24087,Retail,North
CUST24088,Retail,West
CUST24089,Retail,East
CUST24090,Retail,North
CUST24091,SME,West
CUST24092,Retail,East
CUST24093,Retail,North
CUST24094,Retail,North
CUST24095,Corporate,South
CUST24096,Corporate,West
CUST24097,Corporate,North
CUST24098,SME,West
CUST24099,SME,North
CUST24100,Corporate,West
CUST24101,SME,East
CUST24102,Retail,West
CUST24103,Retail,South
CUST24104,Retail,South
CUST24105,Retail,South
CUST24106,SME,North
CUST24107,Retail,South
CUST24108,Retail,West
CUST24109,Retail,North
CUST24110,Retail,South
CUST24111,SME,East
CUST24112,Retail,West
CUST24113,Retail,North
CUST24114,Retail,North
CUST24115,Corporate,East
CUST24116,Corporate,South
CUST24117,Retail,South
CUST24118,Corporate,West
CUST24119,Corporate,West
CUST24120,SME,East
CUST24121,Retail,East
CUST24122,Retail,East
CUST24123,SME,South
CUST24124,Corporate,South
CUST24125,Retail,North
CUST24126,SME,West
CUST24127,Retail,East
CUST24128,SME,North
CUST24129,SME,North
CUST24130,SME,North
CUST24131,Retail,North
CUST24132,SME,North
CUST24133,Retail,North
CUST24134,SME,East
CUST24135,SME,South
CUST24136,Retail,North
CUST24137,SME,West
CUST24138,SME,South
CUST24139,SME,North
CUST24140,Retail,South
CUST24141,SME,South
CUST24142,Retail,North
CUST24143,Retail,South
CUST24144,SME,East
CUST24145,Retail,North
CUST24146,Retail,North
CUST24147,Retail,North
CUST24148,Corporate,South
CUST24149,Retail,North
CUST24150,SME,East
CUST24151,SME,South
CUST24152,Retail,East
CUST24153,Retail,South
CUST24154,Retail,South
CUST24155,Retail,North
CUST24156,Retail,South
CUST24157,SME,West
CUST24158,Retail,West
CUST24159,Corporate,North
CUST24160,SME,West
CUST24161,Retail,West
CUST24162,Retail,West
CUST24163,SME,North
CUST24164,Retail,West
CUST24165,Retail,East
CUST24166,SME,West
CUST24167,Retail,East
CUST24168,Corporate,South
CUST24169,Corporate,East
CUST24170,Retail,West
CUST24171,Retail,North
CUST24172,Retail,South
CUST24173,Corporate,North
CUST24174,Corporate,East
CUST24175,Retail,East
CUST24176,Corporate,South
CUST24177,SME,West
CUST24178,Retail,North
CUST24179,Retail,West
CUST24180,Retail,South
CUST24181,Retail,North
CUST24182,Corporate,West
CUST24183,SME,West
CUST24184,Retail,North
CUST24185,Retail,North
CUST24186,SME,West
CUST24187,Retail,West
CUST24188,Retail,West
CUST24189,Retail,East
CUST24190,Retail,West
CUST24191,Corporate,West
CUST24192,Retail,East
CUST24193,SME,North
CUST24194,Retail,North
CUST24195,Corporate,West
CUST24196,SME,East
CUST24197,Corporate,East
CUST24198,Retail,South
CUST24199,Retail,East
CUST24200,SME,East
CUST24201,Corporate,North
CUST24202,Retail,West
CUST24203,Retail,South
CUST24204,Corporate,East
CUST24205,Retail,East
CUST24206,Corporate,South
CUST24207,SME,East
CUST24208,Retail,East
CUST24209,Retail,North
CUST24210,SME,North
CUST24211,SME,West
CUST24212,SME,East
CUST24213,Retail,South
CUST24214,SME,West
CUST24215,Corporate,North
CUST24216,Retail,South
CUST24217,Retail,South
CUST24218,SME,West
CUST24219,Retail,East
CUST24220,Corporate,West
CUST24221,SME,South
CUST24222,SME,East
CUST24223,Retail,North
CUST24224,Retail,West
CUST24225,SME,South
CUST24226,Corporate,East
CUST24227,SME,North
CUST24228,Corporate,West
CUST24229,Corporate,North
CUST24230,SME,South
CUST24231,Retail,West
CUST24232,Retail,West
CUST24233,Corporate,West
CUST24234,Retail,North
CUST24235,Retail,East
CUST24236,SME,East
CUST24237,Corporate,North
CUST24238,Retail,South
CUST24239,Corporate,North
CUST24240,Retail,West
CUST24241,Retail,South
CUST24242,Retail,South
CUST24243,Retail,South
CUST24244,SME,South
CUST24245,Corporate,West
CUST24246,SME,East
CUST24247,Retail,West
CUST24248,Retail,South
CUST24249,Retail,West
CUST24250,Corporate,West
CUST24251,SME,South
CUST24252,Retail,West
CUST24253,Retail,North
CUST24254,SME,South
CUST24255,SME,West
CUST24256,Retail,West
CUST24257,SME,North
CUST24258,Retail,South
CUST24259,SME,North
CUST24260,SME,North
CUST24261,Retail,South
CUST24262,SME,South
CUST24263,Retail,South
CUST24264,Corporate,West
CUST24265,Retail,South
CUST24266,Retail,West
CUST24267,Corporate,East
CUST24268,Retail,South
CUST24269,Corporate,West
CUST24270,SME,West
CUST24271,Retail,South
CUST24272,Corporate,South
CUST24273,Corporate,West
CUST24274,SME,South
CUST24275,Corporate,East
CUST24276,Retail,East
CUST24277,Retail,East
CUST24278,Corporate,South
CUST24279,Retail,North
CUST24280,Retail,North
CUST24281,Corporate,West
CUST24282,SME,South
CUST24283,Retail,East
CUST24284,Corporate,South
CUST24285,Retail,North
CUST24286,Retail,North
CUST24287,Corporate,South
CUST24288,SME,West
CUST24289,SME,West
CUST24290,Retail,North
CUST24291,SME,East
CUST24292,SME,South
CUST24293,Retail,North
CUST24294,Corporate,South
CUST24295,SME,South
CUST24296,Corporate,East
CUST24297,Retail,West
CUST24298,Retail,North
CUST24299,Retail,North
CUST24300,Corporate,East
CUST24301,Corporate,South
CUST24302,SME,East
CUST24303,SME,East
CUST24304,Retail,North
CUST24305,Retail,South
CUST24306,SME,West
CUST24307,Corporate,South
CUST24308,Corporate,East
CUST24309,Retail,North
CUST24310,SME,East
CUST24311,Corporate,North
CUST24312,Corporate,East
CUST24313,Retail,East
CUST24314,Retail,West
CUST24315,Retail,West
CUST24316,Corporate,East
CUST24317,SME,East
CUST24318,SME,West
CUST24319,Retail,West
CUST24320,SME,East
CUST24321,Retail,South
CUST24322,Corporate,West
CUST24323,Corporate,North
CUST24324,Retail,South
CUST24325,SME,East
CUST24326,Retail,East
CUST24327,SME,West
CUST24328,Retail,South
CUST24329,Retail,North
CUST24330,Retail,South
CUST24331,Retail,East
CUST24332,SME,East
CUST24333,Corporate,North
CUST24334,Retail,East
CUST24335,Corporate,North
CUST24336,Corporate,North
CUST24337,SME,East
CUST24338,Corporate,North
CUST24339,Retail,East
CUST24340,Corporate,South
CUST24341,Retail,East
CUST24342,SME,North
CUST24343,Retail,East
CUST24344,SME,North
CUST24345,Retail,East
CUST24346,Corporate,East
CUST24347,Retail,North
CUST24348,SME,West
CUST24349,Retail,East
CUST24350,Corporate,North
CUST24351,Retail,West
CUST24352,SME,West
CUST24353,SME,South
CUST24354,Corporate,South
CUST24355,Corporate,East
CUST24356,Corporate,North
CUST24357,SME,East
CUST24358,SME,North
CUST24359,Retail,South
CUST24360,SME,West
CUST24361,SME,North
CUST24362,Corporate,East
CUST24363,Retail,West
CUST24364,Retail,West
CUST24365,Retail,East
CUST24366,SME,East
CUST24367,Corporate,North
CUST24368,Retail,East
CUST24369,SME,North
CUST24370,Retail,East
CUST24371,Retail,East
CUST24372,Corporate,West
CUST24373,Corporate,West
CUST24374,Retail,South
CUST24375,Retail,West
CUST24376,SME,West
CUST24377,SME,East
CUST24378,Retail,West
CUST24379,Retail,West
CUST24380,Retail,North
CUST24381,Retail,North
CUST24382,SME,South
CUST24383,Retail,West
CUST24384,SME,North
CUST24385,Retail,South
CUST24386,SME,South
CUST24387,Retail,West
CUST24388,Retail,West
CUST24389,Corporate,West
CUST24390,SME,North
CUST24391,Retail,South
CUST24392,SME,South
CUST24393,Retail,South
CUST24394,SME,West
CUST24395,SME,South
CUST24396,Retail,North
CUST24397,Retail,East
CUST24398,Retail,South
CUST24399,Corporate,North
CUST24400,Retail,West
CUST24401,SME,West
CUST24402,Retail,East
CUST24403,Corporate,East
CUST24404,Retail,West
CUST24405,Retail,West
CUST24406,SME,West
CUST24407,Corporate,East
CUST24408,SME,West
CUST24409,SME,West
CUST24410,Retail,East
CUST24411,Retail,North
CUST24412,Corporate,West
CUST24413,SME,West
CUST24414,Retail,East
CUST24415,Corporate,North
CUST24416,Retail,South
CUST24417,Corporate,North
CUST24418,SME,South
CUST24419,SME,South
CUST24420,SME,South
CUST24421,Corporate,East
CUST24422,Corporate,North
CUST24423,Retail,South
CUST24424,SME,East
CUST24425,Retail,South
CUST24426,Retail,East
CUST24427,Corporate,East
CUST24428,Retail,West
CUST24429,Retail,South
CUST24430,Retail,North
CUST24431,SME,West
CUST24432,Corporate,East
CUST24433,SME,West
CUST24434,Corporate,East
CUST24435,Corporate,East
CUST24436,SME,South
CUST24437,Retail,East
CUST24438,Retail,West
CUST24439,SME,East
CUST24440,Corporate,North
CUST24441,SME,North
CUST24442,Corporate,South
CUST24443,Retail,East
CUST24444,Corporate,North
CUST24445,SME,North
CUST24446,Retail,East
CUST24447,Retail,North
CUST24448,Retail,North
CUST24449,Corporate,South
CUST24450,SME,South
CUST24451,SME,North
CUST24452,Corporate,South
CUST24453,Corporate,East
CUST24454,Corporate,South
CUST24455,Retail,East
CUST24456,Retail,South
CUST24457,SME,South
CUST24458,Retail,East
CUST24459,Retail,East
CUST24460,Retail,North
CUST24461,Retail,North
CUST24462,SME,West
CUST24463,Retail,South
CUST24464,SME,West
CUST24465,Retail,North
CUST24466,SME,West
CUST24467,Corporate,West
CUST24468,SME,North
CUST24469,Retail,South
CUST24470,Retail,South
CUST24471,Retail,East
CUST24472,Retail,East
CUST24473,Corporate,East
CUST24474,Corporate,North
CUST24475,Corporate,North
CUST24476,SME,West
CUST24477,Retail,West
CUST24478,Retail,West
CUST24479,Retail,East
CUST24480,Corporate,East
CUST24481,Corporate,West
CUST24482,Retail,South
CUST24483,Retail,West
CUST24484,SME,West
CUST24485,Retail,East
CUST24486,Retail,East
CUST24487,SME,North
CUST24488,Retail,North
CUST24489,Corporate,West
CUST24490,SME,East
CUST24491,SME,East
CUST24492,SME,East
CUST24493,Retail,South
CUST24494,SME,East
CUST24495,Corporate,South
CUST24496,Retail,North
CUST24497,SME,East
CUST24498,SME,East
CUST24499,SME,North
CUST24500,Retail,West
CUST24501,Retail,North
CUST24502,Corporate,West
CUST24503,Retail,South
CUST24504,Retail,North
CUST24505,Corporate,West
CUST24506,Corporate,North
CUST24507,SME,South
CUST24508,Retail,West
CUST24509,SME,North
CUST24510,Retail,East
CUST24511,Retail,North
CUST24512,Retail,East
CUST24513,SME,East
CUST24514,Retail,North
CUST24515,Retail,East
CUST24516,Retail,West
CUST24517,Retail,West
CUST24518,Retail,West
CUST24519,SME,North
CUST24520,Retail,North
CUST24521,Retail,South
CUST24522,Retail,East
CUST24523,SME,North
CUST24524,SME,North
CUST24525,Corporate,East
CUST24526,SME,West
CUST24527,Retail,West
CUST24528,SME,North
CUST24529,SME,East
CUST24530,Retail,South
CUST24531,SME,South
CUST24532,Corporate,South
CUST24533,Retail,West
CUST24534,Retail,East
CUST24535,Retail,East
CUST24536,SME,East
CUST24537,SME,North
CUST24538,Retail,North
CUST24539,Retail,North
CUST24540,Corporate,North
CUST24541,SME,North
CUST24542,SME,East
CUST24543,SME,South
CUST24544,Retail,South
CUST24545,Retail,North
CUST24546,SME,South
CUST24547,Retail,West
CUST24548,Retail,North
CUST24549,Retail,South
CUST24550,Retail,South
CUST24551,SME,South
CUST24552,Corporate,North
CUST24553,Corporate,East
CUST24554,SME,West
CUST24555,SME,South
CUST24556,Retail,East
CUST24557,Retail,West
CUST24558,SME,East
CUST24559,Retail,North
CUST24560,Corporate,North
CUST24561,Retail,East
CUST24562,Retail,North
CUST24563,Retail,West
CUST24564,Retail,South
CUST24565,Retail,North
CUST24566,Retail,North
CUST24567,Retail,South
CUST24568,SME,North
CUST24569,SME,East
CUST24570,Retail,East
CUST24571,SME,East
CUST24572,Retail,South
CUST24573,Retail,East
CUST24574,Retail,South
CUST24575,Retail,East
CUST24576,Retail,North
CUST24577,Retail,West
CUST24578,Retail,North
CUST24579,Corporate,North
CUST24580,SME,South
CUST24581,SME,East
CUST24582,SME,West
CUST24583,Retail,West
CUST24584,SME,East
CUST24585,Retail,North
CUST24586,SME,South
CUST24587,Retail,East
CUST24588,Corporate,South
CUST24589,Corporate,East
CUST24590,Retail,East
CUST24591,Retail,South
CUST24592,Retail,West
CUST24593,Retail,North
CUST24594,SME,East
CUST24595,Corporate,South
CUST24596,Retail,North
CUST24597,Corporate,West
CUST24598,Corporate,South
CUST24599,SME,West
CUST24600,Retail,South
CUST24601,SME,South
CUST24602,SME,South
CUST24603,Retail,East
CUST24604,SME,North
CUST24605,Corporate,South
CUST24606,SME,East
CUST24607,Retail,East
CUST24608,Retail,North
CUST24609,Retail,West
CUST24610,Corporate,South
CUST24611,SME,South
CUST24612,Retail,North
CUST24613,Retail,North
CUST24614,SME,East
CUST24615,Retail,East
CUST24616,Corporate,North
CUST24617,SME,North
CUST24618,Retail,West
CUST24619,Retail,East
CUST24620,Corporate,West
CUST24621,Retail,South
CUST24622,Retail,North
CUST24623,Retail,North
CUST24624,SME,West
CUST24625,Retail,West
CUST24626,Retail,South
CUST24627,Retail,West
CUST24628,SME,West
CUST24629,Retail,West
CUST24630,Retail,West
CUST24631,SME,West
CUST24632,SME,South
CUST24633,Retail,South
CUST24634,Corporate,West
CUST24635,Retail,South
CUST24636,Retail,North
CUST24637,Corporate,East
CUST24638,Retail,South
CUST24639,Retail,East
CUST24640,Corporate,South
CUST24641,SME,South
CUST24642,SME,North
CUST24643,Retail,East
CUST24644,SME,West
CUST24645,Corporate,East
CUST24646,Corporate,West
CUST24647,Retail,West
CUST24648,Retail,North
CUST24649,Retail,North
CUST24650,Retail,West
CUST24651,Retail,South
CUST24652,Retail,East
CUST24653,SME,South
CUST24654,Corporate,North
CUST24655,Retail,South
CUST24656,SME,South
CUST24657,Corporate,East
CUST24658,Retail,West
CUST24659,SME,North
CUST24660,Retail,East
CUST24661,SME,North
CUST24662,Retail,East
CUST24663,SME,West
CUST24664,SME,North
CUST24665,Retail,South
CUST24666,Retail,South
CUST24667,Corporate,North
CUST24668,SME,West
CUST24669,Retail,East
CUST24670,Retail,West
CUST24671,SME,South
CUST24672,SME,West
CUST24673,Corporate,West
CUST24674,Retail,North
CUST24675,Corporate,South
CUST24676,Retail,West
CUST24677,Corporate,West
CUST24678,Corporate,South
CUST24679,Corporate,South
CUST24680,Corporate,North
CUST24681,SME,West
CUST24682,SME,South
CUST24683,SME,South
CUST24684,Retail,East
CUST24685,Retail,North
CUST24686,Retail,East
CUST24687,SME,East
CUST24688,SME,East
CUST24689,Retail,West
CUST24690,SME,North
CUST24691,Retail,North
CUST24692,SME,East
CUST24693,SME,North
CUST24694,Retail,East
CUST24695,SME,West
CUST24696,Retail,East
CUST24697,Retail,East
CUST24698,Corporate,North
CUST24699,Retail,East
CUST24700,Retail,South
CUST24701,SME,West
CUST24702,Retail,East
CUST24703,Retail,South
CUST24704,Corporate,South
CUST24705,Retail,North
CUST24706,Corporate,West
CUST24707,Retail,East
CUST24708,Retail,West
CUST24709,SME,West
CUST24710,Retail,East
CUST24711,Retail,West
CUST24712,Retail,West
CUST24713,SME,North
CUST24714,Corporate,East
CUST24715,Retail,East
CUST24716,Retail,East
CUST24717,SME,West
CUST24718,Retail,West
CUST24719,Retail,South
CUST24720,Corporate,North
CUST24721,SME,North
CUST24722,Corporate,East
CUST24723,SME,East
CUST24724,Retail,East
CUST24725,Retail,North
CUST24726,Retail,North
CUST24727,Retail,North
CUST24728,SME,East
CUST24729,Retail,North
CUST24730,SME,South
CUST24731,Retail,East
CUST24732,SME,North
CUST24733,Retail,North
CUST24734,Corporate,East
CUST24735,Corporate,West
CUST24736,Retail,West
CUST24737,SME,East
CUST24738,SME,South
CUST24739,Retail,West
CUST24740,Retail,South
CUST24741,SME,East
CUST24742,Retail,East
CUST24743,Retail,West
CUST24744,Retail,South
CUST24745,Corporate,North
CUST24746,Retail,West
CUST24747,SME,South
CUST24748,Retail,East
CUST24749,SME,East
CUST24750,Retail,East
CUST24751,Retail,West
CUST24752,Retail,East
CUST24753,Retail,East
CUST24754,SME,South
CUST24755,Retail,West
CUST24756,Retail,North
CUST24757,SME,South
CUST24758,SME,South
CUST24759,SME,East
CUST24760,Retail,East
CUST24761,Retail,West
CUST24762,Retail,East
CUST24763,Corporate,East
CUST24764,SME,North
CUST24765,Retail,South
CUST24766,SME,North
CUST24767,Retail,North
CUST24768,Retail,North
CUST24769,Corporate,North
CUST24770,Corporate,West
CUST24771,Corporate,West
CUST24772,SME,North
CUST24773,Retail,East
CUST24774,Retail,North
CUST24775,SME,North
CUST24776,SME,South
CUST24777,SME,North
CUST24778,Retail,West
CUST24779,Retail,West
CUST24780,Retail,North
CUST24781,SME,South
CUST24782,SME,South
CUST24783,Retail,West
CUST24784,Retail,South
CUST24785,Retail,West
CUST24786,Retail,East
CUST24787,SME,East
CUST24788,Retail,West
CUST24789,SME,East
CUST24790,Retail,West
CUST24791,Retail,North
CUST24792,SME,North
CUST24793,Corporate,West
CUST24794,Retail,South
CUST24795,Retail,South
CUST24796,Corporate,West
CUST24797,Retail,South
CUST24798,Retail,West
CUST24799,Retail,South
CUST24800,SME,West
CUST24801,Retail,West
CUST24802,Retail,South
CUST24803,Retail,North
CUST24804,Corporate,South
CUST24805,Retail,East
CUST24806,Retail,East
CUST24807,Retail,East
CUST24808,Corporate,West
CUST24809,Corporate,North
CUST24810,Retail,East
CUST24811,Corporate,East
CUST24812,Corporate,West
CUST24813,Corporate,North
CUST24814,Corporate,South
CUST24815,Corporate,East
CUST24816,Retail,West
CUST24817,Corporate,South
CUST24818,Retail,North
CUST24819,SME,West
CUST24820,Retail,East
CUST24821,Retail,South
CUST24822,Retail,North
CUST24823,Retail,East
CUST24824,Retail,West
CUST24825,SME,South
CUST24826,Retail,North
CUST24827,SME,East
CUST24828,Retail,East
CUST24829,Corporate,North
CUST24830,Corporate,North
CUST24831,Retail,East
CUST24832,Corporate,East
CUST24833,SME,North
CUST24834,Retail,West
CUST24835,Retail,West
CUST24836,SME,South
CUST24837,SME,East
CUST24838,SME,East
CUST24839,SME,West
CUST24840,Retail,North
CUST24841,Retail,West
CUST24842,Corporate,South
CUST24843,Retail,South
CUST24844,Retail,West
CUST24845,Retail,North
CUST24846,Retail,South
CUST24847,Retail,North
CUST24848,SME,North
CUST24849,Retail,East
CUST24850,Corporate,West
CUST24851,Retail,West
CUST24852,SME,West
CUST24853,Retail,West
CUST24854,Retail,North
CUST24855,Retail,West
CUST24856,Retail,West
CUST24857,Retail,West
CUST24858,SME,East
CUST24859,Retail,East
CUST24860,Retail,West
CUST24861,SME,North
CUST24862,Retail,East
CUST24863,Retail,North
CUST24864,Retail,East
CUST24865,Corporate,East
CUST24866,Corporate,North
CUST24867,Corporate,North
CUST24868,Retail,South
CUST24869,Corporate,West
CUST24870,Retail,East
CUST24871,Retail,West
CUST24872,Retail,North
CUST24873,Corporate,East
CUST24874,Corporate,South
CUST24875,Retail,West
CUST24876,Corporate,South
CUST24877,Retail,East
CUST24878,Corporate,North
CUST24879,Retail,East
CUST24880,SME,South
CUST24881,Retail,North
CUST24882,SME,East
CUST24883,Retail,North
CUST24884,SME,East
CUST24885,SME,South
CUST24886,Retail,East
CUST24887,Retail,West
CUST24888,Retail,East
CUST24889,Retail,North
CUST24890,Retail,North
CUST24891,SME,North
CUST24892,SME,North
CUST24893,SME,North
CUST24894,Retail,South
CUST24895,SME,South
CUST24896,SME,West
CUST24897,SME,East
CUST24898,SME,North
CUST24899,SME,South
CUST24900,Corporate,West
CUST24901,SME,West
CUST24902,Retail,East
CUST24903,Retail,East
CUST24904,SME,North
CUST24905,Retail,North
CUST24906,Corporate,South
CUST24907,Retail,West
CUST24908,Retail,West
CUST24909,Retail,North
CUST24910,Retail,East
CUST24911,Retail,South
CUST24912,SME,South
CUST24913,Corporate,North
CUST24914,SME,South
